Logged At,Account Status Type,Identity,Endpoint ID,Endpoint IP Address,Account Authentication,Account TerminateCause,Account Session ID,Audit Session ID,Account Session Time,Network Device Name,Network Device IP,Device Port,Server
03:38.6,Start,bakertw,AC:ED:5C:79:0C:98,10.1.129.17,RADIUS,,8FC00BB4,0a01800a00d220005a787245,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:23.9,Start,fullerkc,60:67:20:DF:25:D8,10.1.129.16,RADIUS,,8FC00BB3,0a01800a00d210005a7871bf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:26.6,Start,glavinmt,48:51:B7:D9:F2:33,10.1.129.15,RADIUS,,8FC00BB2,0a01800a00d200005a787184,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:07.1,Start,holzumrl,10:0B:A9:D0:86:F4,10.1.129.14,RADIUS,,8FC00BB1,0a01800a00d1f0005a787169,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:52.4,Start,ritzib,10:0B:A9:D0:82:28,10.1.129.13,RADIUS,,8FC00BB0,0a01800a00d1e0005a787166,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:39.1,Stop,easts,A8:13:74:3C:65:AF,10.1.129.11,RADIUS,User Request,8FC00BA8,0a01800a00d160005a78706e,233,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:24.1,Start,victorr,C4:D9:87:5F:90:6F,10.1.129.252,RADIUS,,8FC00BAF,0a01800a00d1d0005a787138,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:58.1,Start,dohoner1,F8:59:71:7F:04:A9,10.1.129.251,RADIUS,,8FC00BAE,0a01800a00d1c0005a78712d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:42.0,Stop,bukowsjj,08:11:96:3D:B3:24,10.1.129.179,RADIUS,Idle Timeout,8FC00A4D,0a01800a00b800005a7853a0,7486,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:22.8,Start,fegercd,C4:D9:87:C8:9B:23,10.1.130.28,RADIUS,,8FC00BAD,0a01800a00d150005a787060,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:00.6,Start,rinaldk,C4:D9:87:17:BD:0D,10.1.130.20,RADIUS,,8FC00BAC,0a01800a00d1b0005a7870b8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:27.2,Start,colecj,3C:A9:F4:13:FD:18,10.1.130.19,RADIUS,,8FC00BAB,0a01800a00d190005a787096,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:14.0,Start,scottgl,E8:B1:FC:8C:F9:3D,10.1.130.18,RADIUS,,8FC00BAA,0a01800a00d180005a787084,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:12.0,Stop,sheltocr,AC:ED:5C:78:8D:DB,10.1.130.17,RADIUS,Idle Timeout,8FC00B57,0a01800a00cb90005a786501,2949,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:09.7,Stop,colecj,3C:A9:F4:13:FD:18,10.1.130.233,RADIUS,User Request,8FC00BA3,0a01800a00d100005a78702c,89,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:04.1,Start,cheekjt,C4:D9:87:49:01:33,10.1.129.12,RADIUS,,8FC00BA9,0a01800a00d170005a78707f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:46.7,Start,easts,A8:13:74:3C:65:AF,10.1.129.11,RADIUS,,8FC00BA8,0a01800a00d160005a78706e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:27.2,Start,debartsm,C4:D9:87:F6:C2:7D,10.1.129.10,RADIUS,,8FC00BA7,0a01800a00d140005a78705a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:26.5,Start,zurbripw,90:2E:1C:94:74:F1,10.1.129.9,RADIUS,,8FC00BA6,0a01800a00d130005a78705a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:12.0,Stop,boedydr,F0:42:1C:B3:12:80,10.1.128.232,RADIUS,Idle Timeout,8FC00AB3,0a01800a00bf00005a785909,5896,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:03.5,Start,hopkinmd,F0:1F:AF:5F:C0:13,10.1.130.235,RADIUS,,8FC00BA5,0a01800a00d120005a787043,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:57.8,Start,strebeae,D8:FC:93:33:4E:CE,10.1.130.234,RADIUS,,8FC00BA4,0a01800a00d110005a78703d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:40.8,Start,colecj,3C:A9:F4:13:FD:18,10.1.130.233,RADIUS,,8FC00BA3,0a01800a00d100005a78702c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:19.9,Start,davisle,C4:D9:87:49:69:2A,10.1.130.232,RADIUS,,8FC00BA2,0a01800a00d0f0005a787010,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:11.0,Stop,munnsmr,F4:8C:50:A1:12:92,10.1.130.230,RADIUS,User Request,8FC00B9D,0a01800a00d090005a786ef9,278,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:50.7,Start,FUGITTDA,8C:C1:21:4D:2E:12,10.1.129.8,RADIUS,,8FC00BA1,0a01800a00d0e0005a786f81,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:17.5,Start,sherwobl,F0:42:1C:B4:4D:9E,10.1.129.6,RADIUS,,8FC00BA0,0a01800a00d0d0005a786f60,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:45.7,Start,joopma,90:2E:1C:94:77:12,10.1.129.5,RADIUS,,8FC00B9F,0a01800a00d0c0005a786f3e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:41.9,Stop,aristie,28:16:AD:B4:15:63,10.1.128.194,RADIUS,Idle Timeout,8FC00A6E,0a01800a00ba80005a7855eb,6484,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:01.5,Start,BernarJ,80:00:0B:47:92:1C,10.1.130.231,RADIUS,,8FC00B9E,0a01800a00d0a0005a786f15,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:32.5,Start,munnsmr,F4:8C:50:A1:12:92,10.1.130.230,RADIUS,,8FC00B9D,0a01800a00d090005a786ef9,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:28.9,Start,hobsonjm,E8:B1:FC:9B:D5:57,10.1.130.229,RADIUS,,8FC00B9C,0a01800a00d080005a786ef6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:11.9,Stop,holzumrl,10:0B:A9:D0:86:F4,10.1.130.171,RADIUS,Idle Timeout,8FC00AFF,0a01800a00c5a0005a785dde,4351,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:07.8,Start,joneswi,8C:70:5A:6C:97:D0,10.1.132.120,RADIUS,,8FC00B9B,0a01800a00d070005a786edf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:06.4,Start,gaughaj,84:3A:4B:02:5A:E8,10.1.132.119,RADIUS,,8FC00B9A,0a01800a00d060005a786ede,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:41.9,Stop,bordenj,F8:CA:B8:20:76:3A,10.1.132.77,RADIUS,Idle Timeout,8FC00A19,0a01800a00b410005a784fae,7959,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:31.5,Start,wrightkj,C4:D9:87:49:6D:DA,10.1.130.99,RADIUS,,8FC00B99,0a01800a00d050005a786ebb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:49.1,Start,judsonb,C4:D9:87:48:D8:7F,10.1.130.98,RADIUS,,8FC00B98,0a01800a00d040005a786e8f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:41.9,Stop,wattsml,F0:42:1C:7F:E9:D7,10.1.130.97,RADIUS,Session Timeout,8FC007ED,0a01800a008b40005a75cb7f,172810,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:04.4,Start,dysonk,90:61:AE:D5:C6:18,10.1.128.147,RADIUS,,8FC00B97,0a01800a00d030005a786e63,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:52.5,Start,beauchm,84:3A:4B:1F:43:CC,10.1.128.146,RADIUS,,8FC00B96,0a01800a00d020005a786e56,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:45.6,Start,dvorace,E8:B1:FC:9B:66:26,10.1.128.145,RADIUS,,8FC00B95,0a01800a00d010005a786e51,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
44:24.0,Start,guempeve,90:2E:1C:8F:01:A1,10.1.128.144,RADIUS,,8FC00B94,0a01800a00d000005a786dc4,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:59.0,Start,jonesde,10:4A:7D:C2:67:26,10.1.128.143,RADIUS,,8FC00B93,0a01800a00cff0005a786dab,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:40.1,Start,sheltocr,AC:ED:5C:78:8D:DB,10.1.128.142,RADIUS,,8FC00B92,0a01800a00cfe0005a786d98,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:13.6,Stop,mangantj,8C:70:5A:61:FD:20,10.1.128.140,RADIUS,User Request,8FC00B66,0a01800a00cce0005a78678c,1520,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:11.9,Stop,yadavm,80:00:0B:72:DD:D7,10.1.132.97,RADIUS,Idle Timeout,8FC00A2E,0a01800a00b560005a785123,7254,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
42:59.8,Start,farrrl,58:91:CF:17:D8:56,10.1.132.118,RADIUS,,8FC00B91,0a01800a00cfd0005a786d6f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
42:56.9,Stop,taborms,F0:42:1C:B4:4D:94,10.1.132.116,RADIUS,User Request,8FC00B8F,0a01800a00cfb0005a786cb7,182,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
42:37.3,Stop,kelleyc,C4:D9:87:49:24:8D,10.1.131.79,RADIUS,User Request,8FC00B8D,0a01800a00cf80005a786c55,244,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
42:11.9,Stop,dixonk2,90:2E:1C:94:74:BA,10.1.128.237,RADIUS,Idle Timeout,8FC00AB8,0a01800a00bfe0005a78596a,5074,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:03.6,Start,glaubebs,5C:E0:C5:66:79:93,10.1.132.117,RADIUS,,8FC00B90,0a01800a00cfc0005a786cbf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:54.1,Start,taborms,F0:42:1C:B4:4D:94,10.1.132.116,RADIUS,,8FC00B8F,0a01800a00cfb0005a786cb7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:12.7,Start,huftondj,C4:D9:87:16:F3:55,10.1.132.115,RADIUS,,8FC00B8E,0a01800a00cf90005a786c8c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:11.9,Stop,kirksed,28:16:AD:87:14:28,10.1.132.95,RADIUS,Idle Timeout,8FC00A2C,0a01800a00b530005a78511a,7025,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:33.5,Start,kelleyc,C4:D9:87:49:24:8D,10.1.131.79,RADIUS,,8FC00B8D,0a01800a00cf80005a786c55,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:29.2,Stop,joopma,90:2E:1C:94:77:12,10.1.131.67,RADIUS,User Request,8FC00B67,0a01800a00ccf0005a786823,1026,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:07.7,Start,sextonjm,8C:70:5A:6C:9C:F8,10.1.130.228,RADIUS,,8FC00B8C,0a01800a00cf70005a786c10,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
35:54.8,Start,turetzg,F0:42:1C:B4:37:00,10.1.130.227,RADIUS,,8FC00B8B,0a01800a00cf60005a786bc8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
35:46.6,Start,rossg1,08:11:96:3D:C0:A8,10.1.130.226,RADIUS,,8FC00B8A,0a01800a00cf50005a786bbe,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
34:45.1,Stop,dealj,AC:ED:5C:78:8D:F9,10.1.130.218,RADIUS,User Request,8FC00B82,0a01800a00ceb0005a786a3b,321,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
33:19.6,Stop,hildebc,CC:2F:71:08:05:2F,10.1.130.220,RADIUS,User Request,8FC00B84,0a01800a00ced0005a786a56,213,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:11.1,Start,henretba,A8:13:74:3C:64:B2,10.1.130.225,RADIUS,,8FC00B89,0a01800a00cf40005a786aad,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:20.8,Start,boyerrj,10:4A:7D:A9:DA:30,10.1.130.224,RADIUS,,8FC00B88,0a01800a00cf30005a786a79,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:17.8,Start,ocwiejjd,08:11:96:3D:DF:24,10.1.130.223,RADIUS,,8FC00B87,0a01800a00cf20005a786a75,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:52.8,Start,walkerje,90:2E:1C:8F:03:18,10.1.130.222,RADIUS,,8FC00B86,0a01800a00cee0005a786a5a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:52.5,Start,burket,C4:D9:87:5F:7B:34,10.1.130.221,RADIUS,,8FC00B85,0a01800a00cf00005a786a5c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:46.1,Start,hildebc,CC:2F:71:08:05:2F,10.1.130.220,RADIUS,,8FC00B84,0a01800a00ced0005a786a56,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:34.5,Start,motterdj,90:2E:1C:8F:02:8C,10.1.130.219,RADIUS,,8FC00B83,0a01800a00cec0005a786a4b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:24.9,Start,dealj,AC:ED:5C:78:8D:F9,10.1.130.218,RADIUS,,8FC00B82,0a01800a00ceb0005a786a3b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:10.5,Start,thiyagj,00:24:D7:ED:C6:44,10.1.130.217,RADIUS,,8FC00B81,0a01800a00ce90005a786a2b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:05.1,Stop,minsonj,20:C6:EB:0C:B5:C4,10.1.130.212,RADIUS,User Request,8FC00B74,0a01800a00cdd0005a78691b,275,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:04.8,Start,bambima,10:4A:7D:C2:71:67,10.1.128.141,RADIUS,,8FC00B80,0a01800a00cea0005a786a2d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:46.7,Stop,bambima,10:4A:7D:C2:71:67,10.1.128.116,RADIUS,User Request,8FC009F3,0a01800a00b150005a7849c7,8276,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:23.8,Stop,easts,A8:13:74:3C:65:AF,10.1.130.214,RADIUS,User Request,8FC00B76,0a01800a00cdf0005a78691f,228,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
27:36.8,Start,muhajj,8C:70:5A:D9:68:40,10.1.130.216,RADIUS,,8FC00B7F,0a01800a00ce80005a7869d2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
27:01.9,Stop,hildebc,CC:2F:71:08:05:2F,10.1.130.215,RADIUS,User Request,8FC00B77,0a01800a00cdc0005a78691b,144,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:47.2,Start,garciaoa,C4:D9:87:5F:7B:39,10.1.131.78,RADIUS,,8FC00B7E,0a01800a00ce70005a7869a3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:41.8,Stop,henderl,CC:3D:82:C0:94:0A,10.1.131.55,RADIUS,Idle Timeout,8FC00B25,0a01800a00c810005a78604f,2383,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:18.8,Start,drewesme,80:00:0B:A8:11:28,10.1.128.199,RADIUS,,8FC00B7D,0a01800a00ce60005a786986,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:10.5,Stop,thompsja,A8:13:74:3E:EC:F3,10.1.128.190,RADIUS,User Request,8FC00A6C,0a01800a00ba60005a7855da,5025,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
25:57.6,Start,baileyds,F0:42:1C:B4:16:49,10.1.131.8,RADIUS,,8FC00B7C,0a01800a00ce40005a786971,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
25:19.0,Start,stantojl,C4:D9:87:16:FD:3C,10.1.131.7,RADIUS,,8FC00B7B,0a01800a00ce30005a78694b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
25:12.5,Start,misnerel,C4:D9:87:49:11:69,10.1.131.6,RADIUS,,8FC00B7A,0a01800a00ce20005a786943,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:56.8,Start,brandirw,90:2E:1C:94:74:A6,10.1.131.5,RADIUS,,8FC00B79,0a01800a00ce10005a786935,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:56.4,Start,hannaht,10:4A:7D:C2:71:4E,10.1.131.4,RADIUS,,8FC00B78,0a01800a00ce00005a786935,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:41.8,Stop,whitlevw,E8:B1:FC:9B:CE:2C,10.1.131.3,RADIUS,Idle Timeout,8FC009B2,0a01800a00ac40005a77af1d,47625,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:37.6,Start,hildebc,CC:2F:71:08:05:2F,10.1.130.215,RADIUS,,8FC00B77,0a01800a00cdc0005a78691b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:35.7,Start,easts,A8:13:74:3C:65:AF,10.1.130.214,RADIUS,,8FC00B76,0a01800a00cdf0005a78691f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:34.3,Start,owingsd,F8:CA:B8:23:83:EB,10.1.130.213,RADIUS,,8FC00B75,0a01800a00cde0005a78691d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:30.7,Start,minsonj,20:C6:EB:0C:B5:C4,10.1.130.212,RADIUS,,8FC00B74,0a01800a00cdd0005a78691b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:51.5,Start,boevinep,90:2E:1C:20:41:49,10.1.130.211,RADIUS,,8FC00B73,0a01800a00cdb0005a7868f3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:41.8,Stop,thompscm,10:02:B5:48:97:02,10.1.130.182,RADIUS,Idle Timeout,8FC00B0A,0a01800a00c650005a785e28,2754,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:27.5,Start,kingar,E8:B1:FC:8C:AD:02,10.1.129.147,RADIUS,,8FC00B72,0a01800a00cda0005a7868dd,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:41.3,Stop,buntins,E4:A7:A0:DC:BF:8B,10.1.129.125,RADIUS,User Request,8FC0097F,0a01800a00a850005a776e1b,64148,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:39.2,Start,covertbl,14:AB:C5:41:86:C4,10.1.131.77,RADIUS,,8FC00B71,0a01800a00cd90005a7868ab,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:07.9,Start,willisde,60:67:20:DF:72:A4,10.1.131.76,RADIUS,,8FC00B70,0a01800a00cd80005a78688b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:35.6,Start,boltesg,F0:42:1C:D3:B4:4A,10.1.131.75,RADIUS,,8FC00B6F,0a01800a00cd70005a786868,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:29.5,Start,martinjl,6C:88:14:1A:3A:08,10.1.131.74,RADIUS,,8FC00B6E,0a01800a00cd60005a786864,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:28.3,Start,tarprd,6C:88:14:D1:56:24,10.1.131.73,RADIUS,,8FC00B6D,0a01800a00cd50005a786861,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:06.6,Start,briggss,10:0B:A9:BB:BD:D4,10.1.131.72,RADIUS,,8FC00B6C,0a01800a00cd40005a78684d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
20:59.6,Start,hartbj,F0:42:1C:26:8D:33,10.1.131.71,RADIUS,,8FC00B6B,0a01800a00cd30005a786847,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
20:52.3,Start,strangdl,F0:42:1C:24:45:B9,10.1.131.70,RADIUS,,8FC00B6A,0a01800a00cd20005a786841,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
20:41.9,Start,parikhar,D4:81:D7:91:35:1E,10.1.131.69,RADIUS,,8FC00B69,0a01800a00cd10005a786837,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
20:32.7,Start,schmidre,F0:42:1C:7F:E2:39,10.1.131.68,RADIUS,,8FC00B68,0a01800a00cd00005a78682d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
20:23.4,Start,joopma,90:2E:1C:94:77:12,10.1.131.67,RADIUS,,8FC00B67,0a01800a00ccf0005a786823,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
20:20.0,Stop,easts,F0:42:1C:7F:E5:1D,10.1.131.60,RADIUS,User Request,8FC00B2A,0a01800a00c850005a786090,1934,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:53.2,Start,mangantj,8C:70:5A:61:FD:20,10.1.128.140,RADIUS,,8FC00B66,0a01800a00cce0005a78678c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:13.3,Start,sudzinse,C4:D9:87:5F:0C:21,10.1.128.139,RADIUS,,8FC00B65,0a01800a00ccd0005a786726,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:07.9,Start,bordfec,8C:70:5A:D1:BC:28,10.1.128.138,RADIUS,,8FC00B64,0a01800a00ccc0005a786724,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:47.2,Start,henderl,CC:3D:82:C0:94:0A,10.1.128.137,RADIUS,,8FC00B63,0a01800a00ccb0005a78670f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:11.8,Stop,mcalpiac,F0:42:1C:24:3E:DE,10.1.128.124,RADIUS,Idle Timeout,8FC009FB,0a01800a00b1d0005a784a90,7261,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
14:42.5,Start,crowcr,3C:A9:F4:64:59:58,10.1.132.114,RADIUS,,8FC00B62,0a01800a00cca0005a7866cf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
14:41.9,Stop,crows,10:0B:A9:D0:66:54,10.1.132.112,RADIUS,User Request,8FC00B53,0a01800a00cb40005a7864af,543,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
14:41.1,Start,jacksotc,F0:42:1C:B4:15:54,10.1.132.113,RADIUS,,8FC00B61,0a01800a00cc90005a7866cd,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:41.8,Stop,baggem,28:16:AD:54:87:5B,10.1.132.83,RADIUS,Idle Timeout,8FC00A1F,0a01800a00b470005a784fd9,5757,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:01.7,Start,boswelgj,10:4A:7D:BD:B6:BD,10.1.129.250,RADIUS,,8FC00B60,0a01800a00cc70005a7865ee,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:41.8,Stop,wrightkj,C4:D9:87:49:6D:DA,10.1.129.153,RADIUS,Session Timeout,8FC007DD,0a01800a008a40005a75c2c6,172821,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:12.6,Stop,hurleyfj,90:2E:1C:94:77:A8,10.1.132.108,RADIUS,User Request,8FC00B4F,0a01800a00caf0005a786455,245,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:09.9,Start,risdenjd,C4:D9:87:F6:9C:AD,10.1.129.4,RADIUS,,8FC00B5F,0a01800a00cc60005a786545,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:02.5,Start,powellm,24:77:03:48:A6:E4,10.1.129.2,RADIUS,,8FC00B5E,0a01800a00cc40005a78653e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:47.2,Start,raybe,CC:3D:82:BA:00:0E,10.1.129.1,RADIUS,,8FC00B5D,0a01800a00cc00005a78652f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:45.5,Start,wilsonet,F0:42:1C:B4:4D:76,10.1.128.200,RADIUS,,8FC00B5C,0a01800a00cbf0005a78652d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:41.8,Stop,marfilr,C4:D9:87:18:37:FB,10.1.128.192,RADIUS,Idle Timeout,8FC0099A,0a01800a00aa90005a7795ba,53104,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:34.7,Start,starkth,84:3A:4B:1F:37:FC,10.1.129.28,RADIUS,,8FC00B5B,0a01800a00cbd0005a786523,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:26.9,Start,gartlast,60:67:20:80:06:E8,10.1.129.27,RADIUS,,8FC00B5A,0a01800a00cbb0005a786514,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:22.1,Start,rogersle,E8:B1:FC:9B:B9:64,10.1.129.26,RADIUS,,8FC00B59,0a01800a00cbc0005a786516,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:15.2,Start,RUGER1,44:39:C4:19:52:20,10.1.129.25,RADIUS,,8FC00B58,0a01800a00cba0005a786511,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:11.8,Stop,couchdj,02:00:4C:4F:4F:50,10.1.129.24,RADIUS,Idle Timeout,8FC008D9,0a01800a009b70005a769236,119511,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:02.2,Start,sheltocr,AC:ED:5C:78:8D:DB,10.1.130.17,RADIUS,,8FC00B57,0a01800a00cb90005a786501,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:51.5,Start,cruzf,CC:3D:82:BF:11:07,10.1.130.16,RADIUS,,8FC00B56,0a01800a00cb80005a7864f8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:48.3,Start,cunardmp,F0:42:1C:B4:9E:CF,10.1.130.15,RADIUS,,8FC00B55,0a01800a00cb70005a7864f4,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:35.4,Start,kernstc,90:2E:1C:8E:C7:81,10.1.130.14,RADIUS,,8FC00B54,0a01800a00cb50005a7864e8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:41.8,Stop,waitcm,CC:3D:82:A9:BF:C8,10.1.130.13,RADIUS,Session Timeout,8FC007DC,0a01800a008a30005a75c1a7,172812,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
